x-axis,1,2,3
second,Ampere,Ampere,Ampere
+1.730000E-03,+351.507530183E+00,-1.802447189331E+03,+1.517336647063E+03
+1.735000E-03,+371.608032227E+00,-1.802447189331E+03,+1.467085392027E+03
+1.740000E-03,+371.608032256E+00,-1.802447189331E+03,+1.457035140991E+03
+1.745000E-03,+411.809036255E+00,-1.802447189331E+03,+1.416834136963E+03
+1.750000E-03,+411.809036255E+00,-1.762246185303E+03,+1.416834136963E+03
+1.755000E-03,+452.010040283E+00,-1.802447189331E+03,+1.376633132935E+03
+1.760000E-03,+411.809036255E+00,-1.762246185303E+03,+1.336432128906E+03
+1.765000E-03,+371.608032227E+00,-1.732095432253E+03,+1.366582881956E+03
+1.770000E-03,+331.407028198E+00,-1.722045181274E+03,+1.356532630949E+03
+1.775000E-03,+391.708534299E+00,-1.651693424254E+03,+1.577638153076E+03
+1.780000E-03,+331.407028198E+00,-1.601442169218E+03,+1.376633132935E+03
+1.785000E-03,+331.407028198E+00,-1.641643173218E+03,+1.366582881956E+03
+1.790000E-03,+351.507530241E+00,-1.601442169189E+03,+1.336432128906E+03
+1.795000E-03,+361.557781191E+00,-1.631592922182E+03,+1.296231124878E+03
+1.800000E-03,+331.407028227E+00,-1.641643173218E+03,+1.215829116850E+03
+1.805000E-03,+371.608032227E+00,-1.641643173218E+03,+1.245979869871E+03
+1.810000E-03,+391.708534212E+00,-1.621542671175E+03,+1.215829116821E+03
+1.815000E-03,+411.809036255E+00,-1.601442169189E+03,+1.225879367857E+03
+1.820000E-03,+411.809036284E+00,-1.561241165190E+03,+1.175628112822E+03
+1.825000E-03,+452.010040283E+00,-1.571291416139E+03,+1.175628112793E+03
+1.830000E-03,+452.010040283E+00,-1.601442169189E+03,+1.135427108765E+03
+1.835000E-03,+462.060291319E+00,-1.571291416197E+03,+1.135427108765E+03
+1.840000E-03,+492.211044312E+00,-1.561241165161E+03,+1.055025100737E+03
+1.845000E-03,+492.211044312E+00,-1.561241165161E+03,+1.095226104736E+03
+1.850000E-03,+532.412048340E+00,-1.561241165161E+03,+1.075125602693E+03
+1.855000E-03,+532.412048340E+00,-1.521040161133E+03,+1.024874347716E+03
+1.860000E-03,+572.613052368E+00,-1.521040161133E+03,+1.014824096680E+03
+1.865000E-03,+371.608032111E+00,-1.330085391622E+03,+944.472339601E+00
+1.870000E-03,+572.613052368E+00,-1.521040161133E+03,+994.723594637E+00
+1.875000E-03,+572.613052368E+00,-1.521040161133E+03,+1.014824096680E+03
+1.880000E-03,+572.613052368E+00,-1.561241165161E+03,+1.055025100708E+03
+1.885000E-03,+562.562801390E+00,-1.561241165161E+03,+1.065075351686E+03
+1.890000E-03,+532.412048340E+00,-1.621542671175E+03,+1.075125602751E+03
+1.895000E-03,+532.412048340E+00,-1.611492420225E+03,+1.125376857729E+03
+1.900000E-03,+532.412048311E+00,-1.641643173246E+03,+1.135427108765E+03
+1.905000E-03,+492.211044312E+00,-1.681844177246E+03,+1.175628112793E+03
+1.910000E-03,+512.311546297E+00,-1.681844177246E+03,+1.215829116821E+03
+1.915000E-03,+482.160793276E+00,-1.681844177246E+03,+1.225879367857E+03
+1.920000E-03,+452.010040312E+00,-1.722045181274E+03,+1.256030120850E+03
+1.925000E-03,+452.010040283E+00,-1.762246185303E+03,+1.286180873900E+03
+1.930000E-03,+452.010040283E+00,-1.762246185303E+03,+1.316331626921E+03
+1.935000E-03,+452.010040283E+00,-1.792396938295E+03,+1.366582881899E+03
+1.940000E-03,+452.010040283E+00,-1.802447189331E+03,+1.416834136934E+03
+1.945000E-03,+482.160793333E+00,-1.802447189331E+03,+1.457035140991E+03
+1.950000E-03,+452.010040283E+00,-1.842648193359E+03,+1.457035140991E+03
+1.955000E-03,+411.809036255E+00,-1.842648193359E+03,+1.457035140991E+03
+1.960000E-03,+371.608032227E+00,-1.882849197388E+03,+1.497236145020E+03
+1.965000E-03,+401.758785277E+00,-1.912999950438E+03,+1.507286395998E+03
+1.970000E-03,+391.708534270E+00,-1.902949699431E+03,+1.557537651033E+03
+1.975000E-03,+401.758785219E+00,-1.912999950380E+03,+1.577638153076E+03
+1.980000E-03,+371.608032227E+00,-1.923050201445E+03,+1.658040161133E+03
+1.985000E-03,+371.608032227E+00,-1.963251205444E+03,+1.658040161133E+03
+1.990000E-03,+371.608032227E+00,-2.043653213501E+03,+1.678140663176E+03
+1.995000E-03,+331.407028198E+00,-2.013502460509E+03,+1.627889408141E+03
+2.000000E-03,+331.407028227E+00,-2.043653213472E+03,+1.658040161133E+03
+2.005000E-03,+361.557781249E+00,-2.003452209473E+03,+1.627889408082E+03
+2.010000E-03,+391.708534270E+00,-2.003452209473E+03,+1.617839157104E+03
+2.015000E-03,+411.809036255E+00,-1.963251205444E+03,+1.587688404113E+03
+2.020000E-03,+452.010040283E+00,-1.963251205415E+03,+1.577638153076E+03
+2.025000E-03,+472.110542356E+00,-1.963251205444E+03,+1.537437149048E+03
+2.030000E-03,+452.010040283E+00,-1.963251205444E+03,+1.497236145020E+03
+2.035000E-03,+482.160793275E+00,-1.963251205444E+03,+1.457035140991E+03
+2.040000E-03,+492.211044312E+00,-1.923050201416E+03,+1.457035140991E+03
+2.045000E-03,+532.412048340E+00,-1.923050201416E+03,+1.426884387940E+03
+2.050000E-03,+552.512550324E+00,-1.902949699432E+03,+1.416834137023E+03
+2.055000E-03,+562.562801331E+00,-1.892899448425E+03,+1.376633132935E+03
+2.060000E-03,+572.613052368E+00,-1.923050201386E+03,+1.376633132905E+03
+2.065000E-03,+602.763805419E+00,-1.882849197388E+03,+1.336432128906E+03
+2.070000E-03,+572.613052368E+00,-1.882849197388E+03,+1.296231124878E+03
+2.075000E-03,+612.814056396E+00,-1.882849197388E+03,+1.286180873841E+03
+2.080000E-03,+653.015060395E+00,-1.882849197358E+03,+1.256030120880E+03
+2.085000E-03,+612.814056396E+00,-1.852698444336E+03,+1.245979869873E+03
+2.090000E-03,+612.814056396E+00,-1.822547691315E+03,+1.235929618866E+03
+2.095000E-03,+572.613052368E+00,-1.802447189331E+03,+1.256030120850E+03
+2.100000E-03,+572.613052338E+00,-1.802447189301E+03,+1.256030120850E+03
+2.105000E-03,+502.261295288E+00,-1.732095432251E+03,+1.256030120850E+03
+2.110000E-03,+492.211044312E+00,-1.681844177246E+03,+1.256030120850E+03
+2.115000E-03,+441.959789246E+00,-1.681844177246E+03,+1.256030120850E+03
+2.120000E-03,+452.010040253E+00,-1.681844177246E+03,+1.215829116852E+03
+2.125000E-03,+411.809036255E+00,-1.641643173218E+03,+1.245979869873E+03
+2.130000E-03,+452.010040283E+00,-1.641643173218E+03,+1.235929618805E+03
+2.135000E-03,+452.010040283E+00,-1.631592922180E+03,+1.185678363831E+03
+2.140000E-03,+492.211044281E+00,-1.601442169189E+03,+1.175628112793E+03
+2.145000E-03,+492.211044312E+00,-1.601442169189E+03,+1.165577861817E+03
+2.150000E-03,+492.211044312E+00,-1.601442169189E+03,+1.135427108765E+03
+2.155000E-03,+532.412048340E+00,-1.601442169189E+03,+1.125376857727E+03
+2.160000E-03,+532.412048340E+00,-1.601442169189E+03,+1.095226104705E+03
+2.165000E-03,+572.613052368E+00,-1.601442169189E+03,+1.055025100708E+03
+2.170000E-03,+572.613052368E+00,-1.601442169189E+03,+1.014824096680E+03
+2.175000E-03,+582.663303406E+00,-1.601442169189E+03,+1.004773845642E+03
+2.180000E-03,+612.814056396E+00,-1.561241165161E+03,+974.623092651E+00
+2.185000E-03,+622.864307372E+00,-1.561241165161E+03,+944.472339599E+00
+2.190000E-03,+653.015060425E+00,-1.581341667207E+03,+934.422088623E+00
+2.195000E-03,+653.015060425E+00,-1.561241165161E+03,+934.422088623E+00
+2.200000E-03,+693.216064422E+00,-1.561241165161E+03,+854.020080598E+00
+2.205000E-03,+693.216064453E+00,-1.561241165161E+03,+924.371837648E+00
+2.210000E-03,+693.216064453E+00,-1.581341667207E+03,+894.221084595E+00
+2.215000E-03,+693.216064453E+00,-1.561241165161E+03,+964.572841613E+00
+2.220000E-03,+693.216064453E+00,-1.601442169189E+03,+974.623092651E+00
+2.225000E-03,+653.015060425E+00,-1.641643173218E+03,+1.004773845704E+03
+2.230000E-03,+653.015060425E+00,-1.661743675200E+03,+994.723594634E+00
+2.235000E-03,+622.864307435E+00,-1.681844177246E+03,+1.055025100708E+03
+2.240000E-03,+612.814056396E+00,-1.722045181243E+03,+1.095226104736E+03
+2.245000E-03,+622.864307372E+00,-1.722045181274E+03,+1.135427108765E+03
+2.250000E-03,+632.914558443E+00,-1.722045181274E+03,+1.175628112793E+03
+2.255000E-03,+612.814056396E+00,-1.762246185303E+03,+1.175628112793E+03
+2.260000E-03,+612.814056365E+00,-1.802447189331E+03,+1.175628112793E+03
+2.265000E-03,+572.613052368E+00,-1.842648193359E+03,+1.215829116821E+03
+2.270000E-03,+572.613052368E+00,-1.862748695406E+03,+1.256030120850E+03
+2.275000E-03,+612.814056396E+00,-1.842648193359E+03,+1.296231124878E+03
+2.280000E-03,+612.814056396E+00,-1.842648193359E+03,+1.336432128906E+03
+2.285000E-03,+572.613052368E+00,-1.852698444334E+03,+1.366582881960E+03
+2.290000E-03,+572.613052368E+00,-1.902949699434E+03,+1.376633132935E+03
+2.295000E-03,+532.412048340E+00,-1.963251205444E+03,+1.376633132935E+03
+2.300000E-03,+532.412048340E+00,-2.003452209473E+03,+1.376633132935E+03
+2.305000E-03,+542.462299314E+00,-2.003452209473E+03,+1.457035140991E+03
+2.310000E-03,+552.512550386E+00,-1.963251205444E+03,+1.537437149048E+03
+2.315000E-03,+572.613052368E+00,-2.003452209473E+03,+1.527386898008E+03
+2.320000E-03,+572.613052335E+00,-2.003452209505E+03,+1.537437149048E+03
+2.325000E-03,+502.261295286E+00,-2.083854217529E+03,+1.527386898074E+03
+2.330000E-03,+512.311546293E+00,-2.083854217529E+03,+1.517336647066E+03
+2.335000E-03,+532.412048340E+00,-2.043653213501E+03,+1.497236145020E+03
+2.340000E-03,+572.613052368E+00,-2.043653213501E+03,+1.497236145020E+03
+2.345000E-03,+642.964809450E+00,-2.003452209473E+03,+1.467085391966E+03
+2.350000E-03,+653.015060425E+00,-2.003452209473E+03,+1.436934638944E+03
+2.355000E-03,+653.015060425E+00,-2.013502460513E+03,+1.376633132935E+03
+2.360000E-03,+653.015060425E+00,-2.003452209473E+03,+1.336432128939E+03
+2.365000E-03,+653.015060425E+00,-2.003452209473E+03,+1.306281375852E+03
+2.370000E-03,+693.216064453E+00,-2.003452209473E+03,+1.316331626925E+03
+2.375000E-03,+733.417068481E+00,-1.963251205444E+03,+1.296231124878E+03
+2.380000E-03,+773.618072510E+00,-1.963251205444E+03,+1.296231124845E+03
+2.385000E-03,+763.567821536E+00,-1.963251205444E+03,+1.215829116821E+03
+2.390000E-03,+753.517570529E+00,-1.983351707492E+03,+1.195728614774E+03
+2.395000E-03,+773.618072510E+00,-1.973301456485E+03,+1.175628112793E+03
+2.400000E-03,+773.618072510E+00,-1.963251205444E+03,+1.175628112793E+03
+2.405000E-03,+813.819076538E+00,-1.923050201416E+03,+1.135427108765E+03
+2.410000E-03,+813.819076538E+00,-1.923050201416E+03,+1.115326606784E+03
+2.415000E-03,+803.768825497E+00,-1.882849197388E+03,+1.135427108765E+03
+2.420000E-03,+733.417068515E+00,-1.882849197388E+03,+1.135427108731E+03
+2.425000E-03,+693.216064453E+00,-1.842648193359E+03,+1.135427108765E+03
+2.430000E-03,+693.216064453E+00,-1.842648193359E+03,+1.115326606784E+03
+2.435000E-03,+663.065311466E+00,-1.762246185303E+03,+1.165577861752E+03
+2.440000E-03,+653.015060425E+00,-1.722045181274E+03,+1.175628112759E+03
+2.445000E-03,+642.964809452E+00,-1.722045181274E+03,+1.135427108765E+03
+2.450000E-03,+572.613052368E+00,-1.701944679226E+03,+1.135427108833E+03
+2.455000E-03,+532.412048340E+00,-1.681844177246E+03,+1.135427108765E+03
+2.460000E-03,+331.407028470E+00,-1.601442169257E+03,+1.457035140550E+03
+2.465000E-03,+532.412048340E+00,-1.631592922245E+03,+1.135427108765E+03
+2.470000E-03,+552.512550320E+00,-1.601442169189E+03,+1.135427108765E+03
+2.475000E-03,+572.613052368E+00,-1.601442169189E+03,+1.105276355778E+03
+2.480000E-03,+572.613052368E+00,-1.601442169189E+03,+1.095226104702E+03
+2.485000E-03,+572.613052368E+00,-1.601442169189E+03,+1.055025100708E+03
+2.490000E-03,+572.613052368E+00,-1.621542671238E+03,+994.723594631E+00
+2.495000E-03,+612.814056396E+00,-1.601442169189E+03,+984.673343693E+00
+2.500000E-03,+653.015060425E+00,-1.601442169189E+03,+974.623092617E+00
+2.505000E-03,+693.216064453E+00,-1.591391918217E+03,+944.472339596E+00
+2.510000E-03,+713.316566502E+00,-1.561241165161E+03,+934.422088623E+00
+2.515000E-03,+693.216064453E+00,-1.631592922176E+03,+894.221084595E+00
+2.520000E-03,+693.216064453E+00,-1.601442169189E+03,+854.020080601E+00
+2.525000E-03,+733.417068481E+00,-1.601442169189E+03,+854.020080566E+00
+2.530000E-03,+773.618072510E+00,-1.601442169189E+03,+833.919578517E+00
+2.535000E-03,+813.819076538E+00,-1.531090412175E+03,+843.969829525E+00
+2.540000E-03,+813.819076538E+00,-1.561241165196E+03,+813.819076538E+00
+2.545000E-03,+813.819076538E+00,-1.601442169189E+03,+813.819076538E+00
+2.550000E-03,+793.718574559E+00,-1.641643173218E+03,+854.020080566E+00
+2.555000E-03,+773.618072510E+00,-1.651693424260E+03,+864.070331609E+00
+2.560000E-03,+773.618072510E+00,-1.681844177246E+03,+894.221084595E+00
+2.565000E-03,+773.618072510E+00,-1.681844177246E+03,+934.422088623E+00
+2.570000E-03,+773.618072510E+00,-1.701944679295E+03,+954.522590672E+00
+2.575000E-03,+773.618072510E+00,-1.722045181274E+03,+974.623092651E+00
+2.580000E-03,+773.618072510E+00,-1.762246185268E+03,+1.014824096680E+03
+2.585000E-03,+733.417068481E+00,-1.792396938359E+03,+1.055025100708E+03
+2.590000E-03,+753.517570460E+00,-1.802447189331E+03,+1.075125602758E+03
+2.595000E-03,+733.417068481E+00,-1.842648193359E+03,+1.095226104736E+03
+2.600000E-03,+773.618072581E+00,-1.842648193501E+03,+1.175628112793E+03
+2.605000E-03,+763.567821538E+00,-1.872798946416E+03,+1.175628112793E+03
+2.610000E-03,+773.618072510E+00,-1.862748695409E+03,+1.175628112793E+03
+2.615000E-03,+773.618072510E+00,-1.882849197388E+03,+1.215829116821E+03
+2.620000E-03,+733.417068481E+00,-1.923050201416E+03,+1.256030120850E+03
+2.625000E-03,+733.417068481E+00,-1.973301456416E+03,+1.225879367793E+03
+2.630000E-03,+713.316566432E+00,-2.003452209473E+03,+1.256030120850E+03
+2.635000E-03,+703.266315496E+00,-2.003452209473E+03,+1.296231124878E+03
+2.640000E-03,+693.216064489E+00,-2.003452209473E+03,+1.296231124914E+03
+2.645000E-03,+733.417068481E+00,-2.043653213501E+03,+1.366582881963E+03
+2.650000E-03,+693.216064453E+00,-2.083854217529E+03,+1.416834136963E+03
+2.655000E-03,+703.266315496E+00,-2.083854217529E+03,+1.376633132935E+03
+2.660000E-03,+693.216064453E+00,-2.124055221521E+03,+1.376633132935E+03
+2.665000E-03,+703.266315424E+00,-2.083854217529E+03,+1.336432128906E+03
+2.670000E-03,+713.316566504E+00,-2.083854217529E+03,+1.336432128906E+03
+2.675000E-03,+773.618072510E+00,-2.043653213501E+03,+1.326381877863E+03
+2.680000E-03,+813.819076538E+00,-2.043653213501E+03,+1.336432128870E+03
+2.685000E-03,+854.020080566E+00,-2.033602962530E+03,+1.266080371820E+03
+2.690000E-03,+833.919578516E+00,-2.003452209473E+03,+1.235929618799E+03
+2.695000E-03,+854.020080566E+00,-2.043653213501E+03,+1.215829116821E+03
+2.700000E-03,+854.020080566E+00,-2.003452209473E+03,+1.175628112793E+03
+2.705000E-03,+894.221084595E+00,-2.043653213501E+03,+1.135427108765E+03
+2.710000E-03,+914.321586572E+00,-2.023552711450E+03,+1.135427108765E+03
+2.715000E-03,+934.422088623E+00,-2.003452209473E+03,+1.095226104736E+03
+2.720000E-03,+934.422088660E+00,-2.003452209473E+03,+1.095226104699E+03
+2.725000E-03,+974.623092651E+00,-2.003452209473E+03,+1.055025100708E+03
+2.730000E-03,+994.723594629E+00,-2.003452209473E+03,+994.723594629E+00
+2.735000E-03,+964.572841607E+00,-2.003452209473E+03,+1.014824096680E+03
+2.740000E-03,+974.623092615E+00,-2.003452209436E+03,+1.014824096680E+03
+2.745000E-03,+934.422088623E+00,-1.923050201416E+03,+984.673343622E+00
+2.750000E-03,+914.321586572E+00,-1.882849197388E+03,+1.034924598731E+03
+2.755000E-03,+894.221084595E+00,-1.842648193359E+03,+1.024874347724E+03
+2.760000E-03,+854.020080566E+00,-1.842648193322E+03,+1.014824096717E+03
+2.765000E-03,+813.819076538E+00,-1.832597942389E+03,+1.014824096680E+03
+2.770000E-03,+813.819076538E+00,-1.802447189331E+03,+994.723594628E+00
+2.775000E-03,+743.467319526E+00,-1.762246185303E+03,+1.014824096680E+03
+2.780000E-03,+773.618072472E+00,-1.722045181274E+03,+1.014824096717E+03
+2.785000E-03,+733.417068481E+00,-1.722045181274E+03,+1.024874347649E+03
+2.790000E-03,+693.216064453E+00,-1.701944679223E+03,+1.055025100708E+03
+2.795000E-03,+663.065311469E+00,-1.651693424262E+03,+1.014824096680E+03
+2.800000E-03,+653.015060387E+00,-1.641643173255E+03,+1.014824096680E+03
+2.805000E-03,+612.814056396E+00,-1.641643173218E+03,+984.673343621E+00
+2.810000E-03,+653.015060425E+00,-1.601442169189E+03,+1.014824096680E+03
+2.815000E-03,+693.216064453E+00,-1.601442169189E+03,+974.623092651E+00
+2.820000E-03,+693.216064453E+00,-1.601442169189E+03,+974.623092651E+00
+2.825000E-03,+693.216064453E+00,-1.601442169189E+03,+924.371837654E+00
+2.830000E-03,+733.417068481E+00,-1.621542671242E+03,+874.120582543E+00
+2.835000E-03,+703.266315498E+00,-1.571291416206E+03,+894.221084595E+00
+2.840000E-03,+773.618072472E+00,-1.601442169189E+03,+854.020080566E+00
+2.845000E-03,+813.819076538E+00,-1.571291416130E+03,+813.819076538E+00
+2.850000E-03,+833.919578590E+00,-1.581341667213E+03,+813.819076538E+00
+2.855000E-03,+823.869327583E+00,-1.601442169189E+03,+773.618072510E+00
+2.860000E-03,+813.819076576E+00,-1.601442169189E+03,+733.417068481E+00
+2.865000E-03,+854.020080566E+00,-1.601442169189E+03,+693.216064453E+00
+2.870000E-03,+894.221084595E+00,-1.581341667213E+03,+693.216064453E+00
+2.875000E-03,+904.271335640E+00,-1.601442169189E+03,+733.417068481E+00
+2.880000E-03,+934.422088623E+00,-1.601442169151E+03,+693.216064453E+00
+2.885000E-03,+934.422088623E+00,-1.561241165161E+03,+773.618072510E+00
+2.890000E-03,+934.422088623E+00,-1.641643173218E+03,+753.517570534E+00
+2.895000E-03,+894.221084595E+00,-1.681844177246E+03,+733.417068481E+00
+2.900000E-03,+894.221084595E+00,-1.722045181274E+03,+773.618072548E+00
+2.905000E-03,+894.221084595E+00,-1.722045181274E+03,+813.819076538E+00
+2.910000E-03,+894.221084595E+00,-1.742145683327E+03,+854.020080566E+00
+2.915000E-03,+934.422088623E+00,-1.762246185303E+03,+924.371837577E+00
+2.920000E-03,+894.221084595E+00,-1.762246185303E+03,+894.221084672E+00
+2.925000E-03,+854.020080566E+00,-1.802447189331E+03,+964.572841683E+00
+2.930000E-03,+854.020080566E+00,-1.862748695335E+03,+974.623092651E+00
+2.935000E-03,+884.170833549E+00,-1.912999950370E+03,+934.422088623E+00
+2.940000E-03,+854.020080566E+00,-1.882849197388E+03,+1.014824096719E+03
+2.945000E-03,+894.221084595E+00,-1.892899448356E+03,+1.095226104736E+03
+2.950000E-03,+894.221084595E+00,-1.882849197388E+03,+1.115326606790E+03
+2.955000E-03,+864.070331613E+00,-1.923050201416E+03,+1.105276355783E+03
+2.960000E-03,+894.221084556E+00,-2.003452209433E+03,+1.135427108765E+03
+2.965000E-03,+813.819076538E+00,-2.003452209473E+03,+1.135427108765E+03
+2.970000E-03,+833.919578591E+00,-2.043653213501E+03,+1.195728614768E+03
+2.975000E-03,+884.170833548E+00,-2.043653213501E+03,+1.185678363839E+03
+2.980000E-03,+854.020080606E+00,-2.043653213540E+03,+1.256030120850E+03
+2.985000E-03,+924.371837655E+00,-2.083854217529E+03,+1.286180873910E+03
+2.990000E-03,+874.120582620E+00,-2.103954719504E+03,+1.235929618796E+03
+2.995000E-03,+854.020080566E+00,-2.124055221558E+03,+1.205778865775E+03
+3.000000E-03,+894.221084595E+00,-2.124055221597E+03,+1.175628112793E+03
+3.005000E-03,+964.572841684E+00,-2.083854217529E+03,+1.185678363760E+03
+3.010000E-03,+994.723594626E+00,-2.063753715555E+03,+1.175628112793E+03
+3.015000E-03,+1.014824096680E+03,-2.043653213501E+03,+1.145477359812E+03
+3.020000E-03,+1.014824096680E+03,-2.043653213541E+03,+1.095226104736E+03
+3.025000E-03,+1.014824096680E+03,-2.053703464468E+03,+1.044974849741E+03
+3.030000E-03,+1.014824096680E+03,-2.083854217529E+03,+1.014824096680E+03
+3.035000E-03,+1.055025100708E+03,-2.073803966482E+03,+1.004773845633E+03
+3.040000E-03,+1.095226104736E+03,-2.043653213501E+03,+974.623092691E+00
+3.045000E-03,+1.135427108765E+03,-2.043653213501E+03,+974.623092651E+00
+3.050000E-03,+1.155527610739E+03,-2.023552711527E+03,+934.422088623E+00
+3.055000E-03,+1.135427108765E+03,-2.073803966482E+03,+894.221084595E+00
+3.060000E-03,+1.135427108724E+03,-2.043653213501E+03,+854.020080566E+00
+3.065000E-03,+1.115326606831E+03,-2.033602962534E+03,+854.020080566E+00
+3.070000E-03,+1.075125602682E+03,-1.963251205444E+03,+894.221084595E+00
+3.075000E-03,+1.085175853689E+03,-1.923050201416E+03,+894.221084595E+00
+3.080000E-03,+1.055025100708E+03,-1.882849197388E+03,+934.422088583E+00
+3.085000E-03,+1.014824096680E+03,-1.882849197388E+03,+894.221084595E+00
+3.090000E-03,+994.723594625E+00,-1.842648193359E+03,+894.221084595E+00
+3.095000E-03,+944.472339670E+00,-1.842648193359E+03,+894.221084595E+00
+3.100000E-03,+934.422088583E+00,-1.802447189331E+03,+894.221084595E+00
+3.105000E-03,+934.422088623E+00,-1.772296436269E+03,+894.221084595E+00
+3.110000E-03,+894.221084595E+00,-1.742145683248E+03,+894.221084595E+00
+3.115000E-03,+864.070331614E+00,-1.711994930226E+03,+894.221084595E+00
+3.120000E-03,+854.020080566E+00,-1.722045181274E+03,+894.221084595E+00
+3.125000E-03,+813.819076538E+00,-1.671793926280E+03,+894.221084595E+00
+3.130000E-03,+793.718574565E+00,-1.661743675273E+03,+894.221084595E+00
+3.135000E-03,+773.618072510E+00,-1.631592922170E+03,+864.070331614E+00
+3.140000E-03,+733.417068522E+00,-1.601442169189E+03,+894.221084595E+00
+3.145000E-03,+723.366817515E+00,-1.631592922252E+03,+894.221084595E+00
+3.150000E-03,+733.417068481E+00,-1.561241165161E+03,+894.221084595E+00
+3.155000E-03,+763.567821462E+00,-1.561241165161E+03,+854.020080566E+00
+3.160000E-03,+733.417068523E+00,-1.561241165161E+03,+813.819076538E+00
+3.165000E-03,+803.768825572E+00,-1.561241165161E+03,+773.618072510E+00
+3.170000E-03,+813.819076538E+00,-1.561241165161E+03,+773.618072510E+00
+3.175000E-03,+864.070331615E+00,-1.561241165161E+03,+703.266315502E+00
+3.180000E-03,+894.221084595E+00,-1.561241165120E+03,+733.417068481E+00
+3.185000E-03,+894.221084595E+00,-1.561241165161E+03,+693.216064453E+00
+3.190000E-03,+914.321586650E+00,-1.561241165161E+03,+632.914558369E+00
+3.195000E-03,+964.572841603E+00,-1.551190914113E+03,+642.964809376E+00
+3.200000E-03,+934.422088623E+00,-1.561241165161E+03,+612.814056355E+00
+3.205000E-03,+1.004773845714E+03,-1.591391918224E+03,+542.462299305E+00
+3.210000E-03,+974.623092568E+00,-1.581341667134E+03,+592.713554341E+00
+3.215000E-03,+1.014824096680E+03,-1.571291416210E+03,+572.613052368E+00
+3.220000E-03,+1.055025100666E+03,-1.601442169189E+03,+612.814056438E+00
+3.225000E-03,+1.044974849743E+03,-1.641643173218E+03,+653.015060425E+00
+3.230000E-03,+1.014824096680E+03,-1.681844177246E+03,+673.115562397E+00
+3.235000E-03,+1.014824096680E+03,-1.681844177246E+03,+693.216064453E+00
+3.240000E-03,+1.014824096638E+03,-1.722045181274E+03,+693.216064453E+00
+3.245000E-03,+1.004773845715E+03,-1.762246185303E+03,+703.266315418E+00
+3.250000E-03,+1.014824096680E+03,-1.762246185303E+03,+773.618072510E+00
+3.255000E-03,+1.014824096680E+03,-1.762246185303E+03,+813.819076538E+00
+3.260000E-03,+974.623092693E+00,-1.802447189373E+03,+813.819076538E+00
+3.265000E-03,+984.673343616E+00,-1.872798946423E+03,+854.020080566E+00
+3.270000E-03,+994.723594623E+00,-1.882849197388E+03,+854.020080566E+00
+3.275000E-03,+1.014824096680E+03,-1.912999950367E+03,+904.271335644E+00
+3.280000E-03,+1.055025100708E+03,-1.882849197388E+03,+934.422088665E+00
+3.285000E-03,+1.055025100708E+03,-1.923050201416E+03,+1.004773845715E+03
+3.290000E-03,+1.014824096680E+03,-1.963251205444E+03,+994.723594708E+00
+3.295000E-03,+1.014824096680E+03,-2.003452209473E+03,+984.673343701E+00
+3.300000E-03,+974.623092651E+00,-2.043653213501E+03,+1.014824096680E+03
+3.305000E-03,+974.623092651E+00,-2.073803966565E+03,+1.055025100708E+03
+3.310000E-03,+1.034924598737E+03,-2.083854217529E+03,+1.095226104736E+03
+3.315000E-03,+1.044974849658E+03,-2.083854217529E+03,+1.105276355786E+03
+3.320000E-03,+1.014824096722E+03,-2.083854217529E+03,+1.135427108765E+03
+3.325000E-03,+1.024874347644E+03,-2.093904468494E+03,+1.095226104736E+03
+3.330000E-03,+1.055025100708E+03,-2.124055221558E+03,+1.055025100708E+03
+3.335000E-03,+1.055025100708E+03,-2.124055221558E+03,+1.055025100708E+03
+3.340000E-03,+1.135427108765E+03,-2.124055221515E+03,+974.623092694E+00
+3.345000E-03,+1.135427108765E+03,-2.083854217529E+03,+984.673343615E+00
+3.350000E-03,+1.175628112793E+03,-2.043653213501E+03,+974.623092651E+00
+3.355000E-03,+1.175628112793E+03,-2.053703464551E+03,+894.221084595E+00
+3.360000E-03,+1.215829116821E+03,-2.083854217529E+03,+894.221084595E+00
+3.365000E-03,+1.215829116821E+03,-2.083854217529E+03,+854.020080566E+00
+3.370000E-03,+1.256030120850E+03,-2.043653213501E+03,+813.819076538E+00
+3.375000E-03,+1.296231124878E+03,-2.043653213501E+03,+823.869327588E+00
+3.380000E-03,+1.336432128906E+03,-2.043653213501E+03,+773.618072510E+00
+3.385000E-03,+1.286180873914E+03,-2.043653213501E+03,+743.467319445E+00
+3.390000E-03,+1.276130622907E+03,-2.043653213501E+03,+733.417068481E+00
+3.395000E-03,+1.245979869799E+03,-2.003452209473E+03,+743.467319532E+00
+3.400000E-03,+1.215829116821E+03,-2.003452209429E+03,+733.417068525E+00
+3.405000E-03,+1.215829116821E+03,-1.923050201416E+03,+743.467319445E+00
+3.410000E-03,+1.195728614851E+03,-1.882849197388E+03,+773.618072510E+00
+3.415000E-03,+1.145477359816E+03,-1.872798946337E+03,+733.417068481E+00
+3.420000E-03,+1.135427108765E+03,-1.842648193359E+03,+693.216064497E+00
+3.425000E-03,+1.085175853773E+03,-1.842648193359E+03,+743.467319445E+00
+3.430000E-03,+1.055025100708E+03,-1.802447189331E+03,+733.417068569E+00
+3.435000E-03,+1.065075351759E+03,-1.802447189331E+03,+763.567821459E+00
